categoria,paciente_endereco_uf,Dias até vacinar,count
Pessoas de 65 a 69 anos,PE,72.0,28944
Pessoas de 65 a 69 anos,PE,73.0,20946
Pessoas de 65 a 69 anos,PE,74.0,10328
Pessoas de 65 a 69 anos,PE,75.0,5346
Pessoas de 65 a 69 anos,PE,76.0,6254
Pessoas de 65 a 69 anos,PE,77.0,2787
Pessoas de 65 a 69 anos,PE,78.0,17405
Pessoas de 65 a 69 anos,PE,79.0,16551
Pessoas de 65 a 69 anos,PE,80.0,12875
Pessoas de 65 a 69 anos,PE,81.0,9952
Pessoas de 65 a 69 anos,PE,82.0,8287
Pessoas de 65 a 69 anos,PE,83.0,7313
Pessoas de 65 a 69 anos,PE,84.0,3137
Pessoas de 65 a 69 anos,PE,85.0,7582
Pessoas de 65 a 69 anos,PE,86.0,7661
Pessoas de 65 a 69 anos,PE,87.0,7188
Pessoas de 65 a 69 anos,PE,88.0,7414
Pessoas de 65 a 69 anos,PE,89.0,6925
Pessoas de 65 a 69 anos,PE,90.0,3583
Pessoas de 65 a 69 anos,PE,91.0,2412
Pessoas de 65 a 69 anos,PE,92.0,12910
Pessoas de 65 a 69 anos,PE,93.0,11142
Pessoas de 65 a 69 anos,PE,94.0,5115
Pessoas de 65 a 69 anos,PE,95.0,11063
Pessoas de 65 a 69 anos,PE,96.0,9573
Pessoas de 65 a 69 anos,PE,97.0,5295
Pessoas de 65 a 69 anos,PE,98.0,2198
Pessoas de 65 a 69 anos,PE,99.0,14022
Pessoas de 65 a 69 anos,PE,100.0,13854
Pessoas de 65 a 69 anos,PE,101.0,10027
Pessoas de 65 a 69 anos,PE,102.0,5983
Pessoas de 65 a 69 anos,PE,103.0,4889
Pessoas de 65 a 69 anos,PE,104.0,725
Pessoas de 65 a 69 anos,PE,105.0,288
Pessoas de 65 a 69 anos,PE,106.0,4541
Pessoas de 65 a 69 anos,PE,107.0,5250
Pessoas de 65 a 69 anos,PE,108.0,3782
Pessoas de 65 a 69 anos,PE,109.0,3332
Pessoas de 65 a 69 anos,PE,110.0,2275
Pessoas de 65 a 69 anos,PE,111.0,1116
Pessoas de 65 a 69 anos,PE,112.0,120
Pessoas de 65 a 69 anos,PE,113.0,4770
Pessoas de 65 a 69 anos,PE,114.0,4626
Pessoas de 65 a 69 anos,PE,115.0,6022
Pessoas de 65 a 69 anos,PE,116.0,1994
Pessoas de 65 a 69 anos,PE,117.0,4053
Pessoas de 65 a 69 anos,PE,118.0,3847
Pessoas de 65 a 69 anos,PE,119.0,2633
Pessoas de 65 a 69 anos,PE,120.0,6764
Pessoas de 65 a 69 anos,PE,121.0,3891
Pessoas de 65 a 69 anos,PE,122.0,2630
Pessoas de 65 a 69 anos,PE,123.0,1899
Pessoas de 65 a 69 anos,PE,124.0,2872
Pessoas de 65 a 69 anos,PE,125.0,2254
Pessoas de 65 a 69 anos,PE,126.0,374
Pessoas de 65 a 69 anos,PE,127.0,2740
Pessoas de 65 a 69 anos,PE,128.0,2498
Pessoas de 65 a 69 anos,PE,129.0,1499
Pessoas de 65 a 69 anos,PE,130.0,1435
Pessoas de 65 a 69 anos,PE,131.0,957
Pessoas de 65 a 69 anos,PE,132.0,232
Pessoas de 65 a 69 anos,PE,133.0,138
Pessoas de 65 a 69 anos,PE,134.0,600
Pessoas de 65 a 69 anos,PE,135.0,590
Pessoas de 65 a 69 anos,PE,136.0,560
Pessoas de 65 a 69 anos,PE,137.0,185
Pessoas de 65 a 69 anos,PE,138.0,377
Pessoas de 65 a 69 anos,PE,139.0,282
Pessoas de 65 a 69 anos,PE,140.0,66
Pessoas de 65 a 69 anos,PE,141.0,588
Pessoas de 65 a 69 anos,PE,142.0,516
Pessoas de 65 a 69 anos,PE,143.0,390
Pessoas de 65 a 69 anos,PE,144.0,503
Pessoas de 65 a 69 anos,PE,145.0,302
Pessoas de 65 a 69 anos,PE,146.0,39
Pessoas de 65 a 69 anos,PE,147.0,42
Pessoas de 65 a 69 anos,PE,148.0,286
Pessoas de 65 a 69 anos,PE,149.0,244
Pessoas de 65 a 69 anos,PE,150.0,236
Pessoas de 65 a 69 anos,PE,151.0,787
Pessoas de 65 a 69 anos,PE,152.0,174
Pessoas de 65 a 69 anos,PE,153.0,1740
Pessoas de 65 a 69 anos,PE,154.0,365
Pessoas de 65 a 69 anos,PE,155.0,466
Pessoas de 65 a 69 anos,PE,156.0,402
Pessoas de 65 a 69 anos,PE,157.0,111
Pessoas de 65 a 69 anos,PE,158.0,3
Pessoas de 65 a 69 anos,PI,3.0,1
Pessoas de 65 a 69 anos,PI,4.0,1
Pessoas de 65 a 69 anos,PI,6.0,1
Pessoas de 65 a 69 anos,PI,9.0,1
Pessoas de 65 a 69 anos,PI,10.0,1
Pessoas de 65 a 69 anos,PI,11.0,5
Pessoas de 65 a 69 anos,PI,12.0,3
Pessoas de 65 a 69 anos,PI,13.0,1
Pessoas de 65 a 69 anos,PI,14.0,2
Pessoas de 65 a 69 anos,PI,15.0,1
Pessoas de 65 a 69 anos,PI,16.0,3
Pessoas de 65 a 69 anos,PI,17.0,2
Pessoas de 65 a 69 anos,PI,19.0,3
Pessoas de 65 a 69 anos,PI,21.0,2
Pessoas de 65 a 69 anos,PI,22.0,1
Pessoas de 65 a 69 anos,PI,24.0,1
Pessoas de 65 a 69 anos,PI,25.0,3
Pessoas de 65 a 69 anos,PI,26.0,6
Pessoas de 65 a 69 anos,PI,28.0,1
Pessoas de 65 a 69 anos,PI,29.0,2
Pessoas de 65 a 69 anos,PI,31.0,3
Pessoas de 65 a 69 anos,PI,32.0,1
Pessoas de 65 a 69 anos,PI,33.0,7
Pessoas de 65 a 69 anos,PI,34.0,1
Pessoas de 65 a 69 anos,PI,36.0,6
Pessoas de 65 a 69 anos,PI,37.0,1
Pessoas de 65 a 69 anos,PI,38.0,7
Pessoas de 65 a 69 anos,PI,39.0,4
Pessoas de 65 a 69 anos,PI,40.0,5
Pessoas de 65 a 69 anos,PI,41.0,25
Pessoas de 65 a 69 anos,PI,42.0,2
Pessoas de 65 a 69 anos,PI,43.0,10
Pessoas de 65 a 69 anos,PI,44.0,4
Pessoas de 65 a 69 anos,PI,45.0,17
Pessoas de 65 a 69 anos,PI,46.0,11
Pessoas de 65 a 69 anos,PI,47.0,29
Pessoas de 65 a 69 anos,PI,48.0,9
Pessoas de 65 a 69 anos,PI,50.0,14
Pessoas de 65 a 69 anos,PI,51.0,18
Pessoas de 65 a 69 anos,PI,52.0,21
Pessoas de 65 a 69 anos,PI,53.0,24
Pessoas de 65 a 69 anos,PI,54.0,16
Pessoas de 65 a 69 anos,PI,55.0,9
Pessoas de 65 a 69 anos,PI,56.0,3
Pessoas de 65 a 69 anos,PI,57.0,20
Pessoas de 65 a 69 anos,PI,58.0,28
Pessoas de 65 a 69 anos,PI,59.0,13
Pessoas de 65 a 69 anos,PI,60.0,8
Pessoas de 65 a 69 anos,PI,61.0,31
Pessoas de 65 a 69 anos,PI,62.0,46
Pessoas de 65 a 69 anos,PI,63.0,17
Pessoas de 65 a 69 anos,PI,64.0,72
Pessoas de 65 a 69 anos,PI,65.0,107
Pessoas de 65 a 69 anos,PI,66.0,160
Pessoas de 65 a 69 anos,PI,67.0,303
Pessoas de 65 a 69 anos,PI,68.0,243
Pessoas de 65 a 69 anos,PI,69.0,184
Pessoas de 65 a 69 anos,PI,70.0,88
Pessoas de 65 a 69 anos,PI,71.0,2527
Pessoas de 65 a 69 anos,PI,72.0,8381
Pessoas de 65 a 69 anos,PI,73.0,6423
Pessoas de 65 a 69 anos,PI,74.0,5544
Pessoas de 65 a 69 anos,PI,75.0,54
Pessoas de 65 a 69 anos,PI,76.0,622
Pessoas de 65 a 69 anos,PI,77.0,498
Pessoas de 65 a 69 anos,PI,78.0,2156
Pessoas de 65 a 69 anos,PI,79.0,3494
Pessoas de 65 a 69 anos,PI,80.0,4067
Pessoas de 65 a 69 anos,PI,81.0,2443
Pessoas de 65 a 69 anos,PI,82.0,1730
Pessoas de 65 a 69 anos,PI,83.0,519
Pessoas de 65 a 69 anos,PI,84.0,4413
Pessoas de 65 a 69 anos,PI,85.0,1591
Pessoas de 65 a 69 anos,PI,86.0,3206
Pessoas de 65 a 69 anos,PI,87.0,3174
Pessoas de 65 a 69 anos,PI,88.0,2566
Pessoas de 65 a 69 anos,PI,89.0,1821
Pessoas de 65 a 69 anos,PI,90.0,5010
Pessoas de 65 a 69 anos,PI,91.0,5235
Pessoas de 65 a 69 anos,PI,92.0,2321
Pessoas de 65 a 69 anos,PI,93.0,5564
Pessoas de 65 a 69 anos,PI,94.0,2257
Pessoas de 65 a 69 anos,PI,95.0,4697
Pessoas de 65 a 69 anos,PI,96.0,3030
Pessoas de 65 a 69 anos,PI,97.0,447
Pessoas de 65 a 69 anos,PI,98.0,115
Pessoas de 65 a 69 anos,PI,99.0,3445
Pessoas de 65 a 69 anos,PI,100.0,6555
Pessoas de 65 a 69 anos,PI,101.0,6222
Pessoas de 65 a 69 anos,PI,102.0,5826
Pessoas de 65 a 69 anos,PI,103.0,1156
Pessoas de 65 a 69 anos,PI,104.0,197
Pessoas de 65 a 69 anos,PI,105.0,112
Pessoas de 65 a 69 anos,PI,106.0,1405
Pessoas de 65 a 69 anos,PI,107.0,1745
Pessoas de 65 a 69 anos,PI,108.0,2647
Pessoas de 65 a 69 anos,PI,109.0,1507
Pessoas de 65 a 69 anos,PI,110.0,1135
Pessoas de 65 a 69 anos,PI,111.0,216
Pessoas de 65 a 69 anos,PI,112.0,7
Pessoas de 65 a 69 anos,PI,113.0,834
Pessoas de 65 a 69 anos,PI,114.0,1609
Pessoas de 65 a 69 anos,PI,115.0,1821
Pessoas de 65 a 69 anos,PI,116.0,1154
Pessoas de 65 a 69 anos,PI,117.0,1096
Pessoas de 65 a 69 anos,PI,118.0,233
Pessoas de 65 a 69 anos,PI,119.0,435
Pessoas de 65 a 69 anos,PI,120.0,1252
Pessoas de 65 a 69 anos,PI,121.0,2634
Pessoas de 65 a 69 anos,PI,122.0,1351
Pessoas de 65 a 69 anos,PI,123.0,774
Pessoas de 65 a 69 anos,PI,124.0,955
Pessoas de 65 a 69 anos,PI,125.0,61
Pessoas de 65 a 69 anos,PI,126.0,1
Pessoas de 65 a 69 anos,PI,127.0,289
Pessoas de 65 a 69 anos,PI,128.0,386
Pessoas de 65 a 69 anos,PI,129.0,267
Pessoas de 65 a 69 anos,PI,130.0,295
Pessoas de 65 a 69 anos,PI,131.0,323
Pessoas de 65 a 69 anos,PI,132.0,8
Pessoas de 65 a 69 anos,PI,133.0,3
Pessoas de 65 a 69 anos,PI,134.0,118
Pessoas de 65 a 69 anos,PI,135.0,165
Pessoas de 65 a 69 anos,PI,136.0,155
Pessoas de 65 a 69 anos,PI,137.0,275
Pessoas de 65 a 69 anos,PI,138.0,183
Pessoas de 65 a 69 anos,PI,139.0,155
Pessoas de 65 a 69 anos,PI,141.0,300
Pessoas de 65 a 69 anos,PI,142.0,194
Pessoas de 65 a 69 anos,PI,143.0,427
Pessoas de 65 a 69 anos,PI,144.0,203
Pessoas de 65 a 69 anos,PI,145.0,232
Pessoas de 65 a 69 anos,PI,146.0,113
Pessoas de 65 a 69 anos,PI,147.0,3
Pessoas de 65 a 69 anos,PI,148.0,179
Pessoas de 65 a 69 anos,PI,149.0,310
Pessoas de 65 a 69 anos,PI,150.0,663
Pessoas de 65 a 69 anos,PI,151.0,538
Pessoas de 65 a 69 anos,PI,152.0,147
Pessoas de 65 a 69 anos,PI,153.0,39
Pessoas de 65 a 69 anos,PI,154.0,142
Pessoas de 65 a 69 anos,PI,155.0,283
Pessoas de 65 a 69 anos,PI,156.0,466
Pessoas de 65 a 69 anos,PI,157.0,402
Pessoas de 65 a 69 anos,PI,158.0,155
Pessoas de 65 a 69 anos,PR,1.0,1
Pessoas de 65 a 69 anos,PR,3.0,7
Pessoas de 65 a 69 anos,PR,4.0,9
Pessoas de 65 a 69 anos,PR,5.0,6
Pessoas de 65 a 69 anos,PR,6.0,4
Pessoas de 65 a 69 anos,PR,7.0,4
Pessoas de 65 a 69 anos,PR,8.0,5
Pessoas de 65 a 69 anos,PR,9.0,16
Pessoas de 65 a 69 anos,PR,10.0,9
Pessoas de 65 a 69 anos,PR,11.0,16
Pessoas de 65 a 69 anos,PR,12.0,10
Pessoas de 65 a 69 anos,PR,13.0,3
Pessoas de 65 a 69 anos,PR,14.0,4
Pessoas de 65 a 69 anos,PR,15.0,8
Pessoas de 65 a 69 anos,PR,16.0,7
Pessoas de 65 a 69 anos,PR,17.0,2
Pessoas de 65 a 69 anos,PR,18.0,3
Pessoas de 65 a 69 anos,PR,19.0,3
Pessoas de 65 a 69 anos,PR,21.0,1
Pessoas de 65 a 69 anos,PR,22.0,13
Pessoas de 65 a 69 anos,PR,23.0,27
Pessoas de 65 a 69 anos,PR,24.0,27
Pessoas de 65 a 69 anos,PR,25.0,35
Pessoas de 65 a 69 anos,PR,26.0,29
Pessoas de 65 a 69 anos,PR,27.0,14
Pessoas de 65 a 69 anos,PR,29.0,24
Pessoas de 65 a 69 anos,PR,30.0,18
Pessoas de 65 a 69 anos,PR,31.0,29
Pessoas de 65 a 69 anos,PR,32.0,14
Pessoas de 65 a 69 anos,PR,33.0,17
Pessoas de 65 a 69 anos,PR,34.0,1
Pessoas de 65 a 69 anos,PR,35.0,2
Pessoas de 65 a 69 anos,PR,36.0,9
Pessoas de 65 a 69 anos,PR,37.0,8
Pessoas de 65 a 69 anos,PR,38.0,5
Pessoas de 65 a 69 anos,PR,39.0,2
Pessoas de 65 a 69 anos,PR,40.0,2
Pessoas de 65 a 69 anos,PR,41.0,6
Pessoas de 65 a 69 anos,PR,42.0,11
Pessoas de 65 a 69 anos,PR,43.0,28
Pessoas de 65 a 69 anos,PR,44.0,26
Pessoas de 65 a 69 anos,PR,45.0,39
Pessoas de 65 a 69 anos,PR,46.0,42
Pessoas de 65 a 69 anos,PR,47.0,57
Pessoas de 65 a 69 anos,PR,48.0,14
Pessoas de 65 a 69 anos,PR,49.0,10
Pessoas de 65 a 69 anos,PR,50.0,33
Pessoas de 65 a 69 anos,PR,51.0,34
Pessoas de 65 a 69 anos,PR,52.0,34
Pessoas de 65 a 69 anos,PR,53.0,85
Pessoas de 65 a 69 anos,PR,54.0,59
Pessoas de 65 a 69 anos,PR,55.0,12
Pessoas de 65 a 69 anos,PR,56.0,8
Pessoas de 65 a 69 anos,PR,57.0,51
Pessoas de 65 a 69 anos,PR,58.0,38
Pessoas de 65 a 69 anos,PR,59.0,27
Pessoas de 65 a 69 anos,PR,60.0,51
Pessoas de 65 a 69 anos,PR,61.0,35
Pessoas de 65 a 69 anos,PR,62.0,52
Pessoas de 65 a 69 anos,PR,63.0,31
Pessoas de 65 a 69 anos,PR,64.0,71
Pessoas de 65 a 69 anos,PR,65.0,216
Pessoas de 65 a 69 anos,PR,66.0,1078
Pessoas de 65 a 69 anos,PR,67.0,1421
Pessoas de 65 a 69 anos,PR,68.0,2318
Pessoas de 65 a 69 anos,PR,69.0,15759
Pessoas de 65 a 69 anos,PR,70.0,12795
Pessoas de 65 a 69 anos,PR,71.0,31522
Pessoas de 65 a 69 anos,PR,72.0,42133
Pessoas de 65 a 69 anos,PR,73.0,29870
Pessoas de 65 a 69 anos,PR,74.0,23829
Pessoas de 65 a 69 anos,PR,75.0,5257
Pessoas de 65 a 69 anos,PR,76.0,14206
Pessoas de 65 a 69 anos,PR,77.0,640
Pessoas de 65 a 69 anos,PR,78.0,6391
Pessoas de 65 a 69 anos,PR,79.0,5925
Pessoas de 65 a 69 anos,PR,80.0,7096
Pessoas de 65 a 69 anos,PR,81.0,5323
Pessoas de 65 a 69 anos,PR,82.0,11748
Pessoas de 65 a 69 anos,PR,83.0,25884
Pessoas de 65 a 69 anos,PR,84.0,5130
Pessoas de 65 a 69 anos,PR,85.0,20882
Pessoas de 65 a 69 anos,PR,86.0,10935
Pessoas de 65 a 69 anos,PR,87.0,6350
Pessoas de 65 a 69 anos,PR,88.0,4281
Pessoas de 65 a 69 anos,PR,89.0,10417
Pessoas de 65 a 69 anos,PR,90.0,28541
Pessoas de 65 a 69 anos,PR,91.0,10483
Pessoas de 65 a 69 anos,PR,92.0,19797
Pessoas de 65 a 69 anos,PR,93.0,23450
Pessoas de 65 a 69 anos,PR,94.0,8128
Pessoas de 65 a 69 anos,PR,95.0,40123
Pessoas de 65 a 69 anos,PR,96.0,33336
Pessoas de 65 a 69 anos,PR,97.0,14309
Pessoas de 65 a 69 anos,PR,98.0,7447
Pessoas de 65 a 69 anos,PR,99.0,33953
Pessoas de 65 a 69 anos,PR,100.0,17001
Pessoas de 65 a 69 anos,PR,101.0,11891
Pessoas de 65 a 69 anos,PR,102.0,8413
Pessoas de 65 a 69 anos,PR,103.0,7412
Pessoas de 65 a 69 anos,PR,104.0,2994
Pessoas de 65 a 69 anos,PR,105.0,1425
Pessoas de 65 a 69 anos,PR,106.0,5978
Pessoas de 65 a 69 anos,PR,107.0,6443
Pessoas de 65 a 69 anos,PR,108.0,4072
Pessoas de 65 a 69 anos,PR,109.0,2706
Pessoas de 65 a 69 anos,PR,110.0,4301
Pessoas de 65 a 69 anos,PR,111.0,1736
Pessoas de 65 a 69 anos,PR,112.0,19
Pessoas de 65 a 69 anos,PR,113.0,3625
Pessoas de 65 a 69 anos,PR,114.0,2011
Pessoas de 65 a 69 anos,PR,115.0,2608
Pessoas de 65 a 69 anos,PR,116.0,9025
Pessoas de 65 a 69 anos,PR,117.0,6386
Pessoas de 65 a 69 anos,PR,118.0,1692
Pessoas de 65 a 69 anos,PR,119.0,59
Pessoas de 65 a 69 anos,PR,120.0,1972
Pessoas de 65 a 69 anos,PR,121.0,1458
Pessoas de 65 a 69 anos,PR,122.0,2590
Pessoas de 65 a 69 anos,PR,123.0,2286
Pessoas de 65 a 69 anos,PR,124.0,2717
Pessoas de 65 a 69 anos,PR,125.0,626
Pessoas de 65 a 69 anos,PR,126.0,18
Pessoas de 65 a 69 anos,PR,127.0,778
Pessoas de 65 a 69 anos,PR,128.0,668
Pessoas de 65 a 69 anos,PR,129.0,549
Pessoas de 65 a 69 anos,PR,130.0,643
Pessoas de 65 a 69 anos,PR,131.0,587
Pessoas de 65 a 69 anos,PR,132.0,93
Pessoas de 65 a 69 anos,PR,133.0,23
Pessoas de 65 a 69 anos,PR,134.0,432
Pessoas de 65 a 69 anos,PR,135.0,499
Pessoas de 65 a 69 anos,PR,136.0,540
Pessoas de 65 a 69 anos,PR,137.0,65
Pessoas de 65 a 69 anos,PR,138.0,246
Pessoas de 65 a 69 anos,PR,139.0,199
Pessoas de 65 a 69 anos,PR,140.0,16
Pessoas de 65 a 69 anos,PR,141.0,570
Pessoas de 65 a 69 anos,PR,142.0,600
Pessoas de 65 a 69 anos,PR,143.0,443
Pessoas de 65 a 69 anos,PR,144.0,259
Pessoas de 65 a 69 anos,PR,145.0,423
Pessoas de 65 a 69 anos,PR,146.0,177
Pessoas de 65 a 69 anos,PR,147.0,14
Pessoas de 65 a 69 anos,PR,148.0,311
Pessoas de 65 a 69 anos,PR,149.0,301
Pessoas de 65 a 69 anos,PR,150.0,652
Pessoas de 65 a 69 anos,PR,151.0,374
Pessoas de 65 a 69 anos,PR,152.0,668
Pessoas de 65 a 69 anos,PR,153.0,144
Pessoas de 65 a 69 anos,PR,154.0,76
Pessoas de 65 a 69 anos,PR,155.0,1289
Pessoas de 65 a 69 anos,PR,156.0,1208
Pessoas de 65 a 69 anos,PR,157.0,1056
Pessoas de 65 a 69 anos,PR,158.0,310
Pessoas de 65 a 69 anos,RJ,2.0,4
Pessoas de 65 a 69 anos,RJ,3.0,72
Pessoas de 65 a 69 anos,RJ,4.0,26
Pessoas de 65 a 69 anos,RJ,5.0,26
Pessoas de 65 a 69 anos,RJ,6.0,5
Pessoas de 65 a 69 anos,RJ,7.0,6
Pessoas de 65 a 69 anos,RJ,8.0,14
Pessoas de 65 a 69 anos,RJ,9.0,15
Pessoas de 65 a 69 anos,RJ,10.0,334
Pessoas de 65 a 69 anos,RJ,11.0,249
Pessoas de 65 a 69 anos,RJ,12.0,189
Pessoas de 65 a 69 anos,RJ,13.0,56
Pessoas de 65 a 69 anos,RJ,14.0,12
Pessoas de 65 a 69 anos,RJ,15.0,117
Pessoas de 65 a 69 anos,RJ,16.0,173
Pessoas de 65 a 69 anos,RJ,17.0,141
Pessoas de 65 a 69 anos,RJ,18.0,92
Pessoas de 65 a 69 anos,RJ,19.0,115
Pessoas de 65 a 69 anos,RJ,20.0,15
Pessoas de 65 a 69 anos,RJ,21.0,4
Pessoas de 65 a 69 anos,RJ,22.0,70
Pessoas de 65 a 69 anos,RJ,23.0,104
Pessoas de 65 a 69 anos,RJ,24.0,65
Pessoas de 65 a 69 anos,RJ,25.0,98
Pessoas de 65 a 69 anos,RJ,26.0,82
Pessoas de 65 a 69 anos,RJ,27.0,25
Pessoas de 65 a 69 anos,RJ,28.0,15
Pessoas de 65 a 69 anos,RJ,29.0,67
Pessoas de 65 a 69 anos,RJ,30.0,111
Pessoas de 65 a 69 anos,RJ,31.0,114
Pessoas de 65 a 69 anos,RJ,32.0,75
Pessoas de 65 a 69 anos,RJ,33.0,65
Pessoas de 65 a 69 anos,RJ,34.0,10
Pessoas de 65 a 69 anos,RJ,35.0,10
Pessoas de 65 a 69 anos,RJ,36.0,52
Pessoas de 65 a 69 anos,RJ,37.0,58
Pessoas de 65 a 69 anos,RJ,38.0,98
Pessoas de 65 a 69 anos,RJ,39.0,142
Pessoas de 65 a 69 anos,RJ,40.0,117
Pessoas de 65 a 69 anos,RJ,41.0,148
Pessoas de 65 a 69 anos,RJ,42.0,14
Pessoas de 65 a 69 anos,RJ,43.0,226
Pessoas de 65 a 69 anos,RJ,44.0,215
Pessoas de 65 a 69 anos,RJ,45.0,417
Pessoas de 65 a 69 anos,RJ,46.0,301
Pessoas de 65 a 69 anos,RJ,47.0,1804
Pessoas de 65 a 69 anos,RJ,48.0,174
Pessoas de 65 a 69 anos,RJ,49.0,109
Pessoas de 65 a 69 anos,RJ,50.0,426
Pessoas de 65 a 69 anos,RJ,51.0,365
Pessoas de 65 a 69 anos,RJ,52.0,489
Pessoas de 65 a 69 anos,RJ,53.0,428
Pessoas de 65 a 69 anos,RJ,54.0,371
Pessoas de 65 a 69 anos,RJ,55.0,108
Pessoas de 65 a 69 anos,RJ,56.0,23
Pessoas de 65 a 69 anos,RJ,57.0,358
Pessoas de 65 a 69 anos,RJ,58.0,455
Pessoas de 65 a 69 anos,RJ,59.0,356
Pessoas de 65 a 69 anos,RJ,60.0,543
Pessoas de 65 a 69 anos,RJ,61.0,676
Pessoas de 65 a 69 anos,RJ,62.0,373
Pessoas de 65 a 69 anos,RJ,63.0,85
Pessoas de 65 a 69 anos,RJ,64.0,1009
Pessoas de 65 a 69 anos,RJ,65.0,2520
Pessoas de 65 a 69 anos,RJ,66.0,5467
Pessoas de 65 a 69 anos,RJ,67.0,3211
Pessoas de 65 a 69 anos,RJ,68.0,6098
Pessoas de 65 a 69 anos,RJ,69.0,5160
Pessoas de 65 a 69 anos,RJ,70.0,4022
Pessoas de 65 a 69 anos,RJ,71.0,12931
Pessoas de 65 a 69 anos,RJ,72.0,14617
Pessoas de 65 a 69 anos,RJ,73.0,61742
Pessoas de 65 a 69 anos,RJ,74.0,58633
Pessoas de 65 a 69 anos,RJ,75.0,52002
Pessoas de 65 a 69 anos,RJ,76.0,17910
Pessoas de 65 a 69 anos,RJ,77.0,1227
Pessoas de 65 a 69 anos,RJ,78.0,57104
Pessoas de 65 a 69 anos,RJ,79.0,43240
Pessoas de 65 a 69 anos,RJ,80.0,61005
Pessoas de 65 a 69 anos,RJ,81.0,38760
Pessoas de 65 a 69 anos,RJ,82.0,24178
Pessoas de 65 a 69 anos,RJ,83.0,16950
Pessoas de 65 a 69 anos,RJ,84.0,3022
Pessoas de 65 a 69 anos,RJ,85.0,22899
Pessoas de 65 a 69 anos,RJ,86.0,20448
Pessoas de 65 a 69 anos,RJ,87.0,17289
Pessoas de 65 a 69 anos,RJ,88.0,12482
Pessoas de 65 a 69 anos,RJ,89.0,12606
Pessoas de 65 a 69 anos,RJ,90.0,5804
Pessoas de 65 a 69 anos,RJ,91.0,936
Pessoas de 65 a 69 anos,RJ,92.0,16341
Pessoas de 65 a 69 anos,RJ,93.0,20034
Pessoas de 65 a 69 anos,RJ,94.0,9849
Pessoas de 65 a 69 anos,RJ,95.0,13786
Pessoas de 65 a 69 anos,RJ,96.0,8641
Pessoas de 65 a 69 anos,RJ,97.0,3711
Pessoas de 65 a 69 anos,RJ,98.0,317
Pessoas de 65 a 69 anos,RJ,99.0,22046
Pessoas de 65 a 69 anos,RJ,100.0,17968
Pessoas de 65 a 69 anos,RJ,101.0,51357
Pessoas de 65 a 69 anos,RJ,102.0,54713
Pessoas de 65 a 69 anos,RJ,103.0,47847
Pessoas de 65 a 69 anos,RJ,104.0,10822
Pessoas de 65 a 69 anos,RJ,105.0,195
Pessoas de 65 a 69 anos,RJ,106.0,11044
Pessoas de 65 a 69 anos,RJ,107.0,15963
Pessoas de 65 a 69 anos,RJ,108.0,7265
Pessoas de 65 a 69 anos,RJ,109.0,4899
Pessoas de 65 a 69 anos,RJ,110.0,5192
Pessoas de 65 a 69 anos,RJ,111.0,35474
Pessoas de 65 a 69 anos,RJ,112.0,18
Pessoas de 65 a 69 anos,RJ,113.0,9612
Pessoas de 65 a 69 anos,RJ,114.0,6455
Pessoas de 65 a 69 anos,RJ,115.0,4146
Pessoas de 65 a 69 anos,RJ,116.0,2600
Pessoas de 65 a 69 anos,RJ,117.0,40350
Pessoas de 65 a 69 anos,RJ,118.0,13178
Pessoas de 65 a 69 anos,RJ,119.0,2314
Pessoas de 65 a 69 anos,RJ,120.0,12130
Pessoas de 65 a 69 anos,RJ,121.0,7755
Pessoas de 65 a 69 anos,RJ,122.0,6353
Pessoas de 65 a 69 anos,RJ,123.0,5916
Pessoas de 65 a 69 anos,RJ,124.0,7604
Pessoas de 65 a 69 anos,RJ,125.0,1483
Pessoas de 65 a 69 anos,RJ,126.0,33
Pessoas de 65 a 69 anos,RJ,127.0,2754
Pessoas de 65 a 69 anos,RJ,128.0,1808
Pessoas de 65 a 69 anos,RJ,129.0,1501
Pessoas de 65 a 69 anos,RJ,130.0,886
Pessoas de 65 a 69 anos,RJ,131.0,863
Pessoas de 65 a 69 anos,RJ,132.0,482
Pessoas de 65 a 69 anos,RJ,133.0,35
Pessoas de 65 a 69 anos,RJ,134.0,472
Pessoas de 65 a 69 anos,RJ,135.0,690
Pessoas de 65 a 69 anos,RJ,136.0,780
Pessoas de 65 a 69 anos,RJ,137.0,132
Pessoas de 65 a 69 anos,RJ,138.0,284
Pessoas de 65 a 69 anos,RJ,139.0,279
Pessoas de 65 a 69 anos,RJ,140.0,2
Pessoas de 65 a 69 anos,RJ,141.0,1108
Pessoas de 65 a 69 anos,RJ,142.0,660
Pessoas de 65 a 69 anos,RJ,143.0,422
Pessoas de 65 a 69 anos,RJ,144.0,435
Pessoas de 65 a 69 anos,RJ,145.0,311
Pessoas de 65 a 69 anos,RJ,146.0,295
Pessoas de 65 a 69 anos,RJ,147.0,7
Pessoas de 65 a 69 anos,RJ,148.0,346
Pessoas de 65 a 69 anos,RJ,149.0,428
Pessoas de 65 a 69 anos,RJ,150.0,500
Pessoas de 65 a 69 anos,RJ,151.0,442
Pessoas de 65 a 69 anos,RJ,152.0,535
Pessoas de 65 a 69 anos,RJ,153.0,356
Pessoas de 65 a 69 anos,RJ,154.0,42
Pessoas de 65 a 69 anos,RJ,155.0,908
Pessoas de 65 a 69 anos,RJ,156.0,430
Pessoas de 65 a 69 anos,RJ,157.0,516
Pessoas de 65 a 69 anos,RJ,158.0,292
